ChEMBL ID,CMPD ID,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX Acidic pKa,CX Basic pKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles,Inchi Key
CHEMBL2348233,103317,0,1222.7,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1221.4422,None,C60H68ClN9O17,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)c4cc(OC)cc(OC)c4-c4cc3ccc4OC)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC)Oc2ccc(cc2N(C)C)[C@H]1O,VOVXWHJLUCBBKT-CZFQJPEBSA-N
CHEMBL2348234,103318,0,1220.65,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1219.4014,None,C58H62ClN11O17,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)c4cc(OC)cc(OC)c4-c4cc3ccc4OC)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC)Oc2ccc(cc2N=[N+]=[N-])[C@H]1O,FXUNMMSLKRTPAQ-ZNIINTJFSA-N
CHEMBL2348241,103319,0,1195.63,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1194.3949,None,C58H63ClN8O18,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)c4cc(OC)cc(OC)c4-c4cc3ccc4OC)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC)Oc2ccc(cc2O)[C@H]1O,PLVJVJXWVPIPQS-AVEOOKLLSA-N
CHEMBL2348238,103320,0,1209.66,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1208.4105,None,C59H65ClN8O18,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)c4cc(OC)cc(OC)c4-c4cc3ccc4OC)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC)Oc2ccc(cc2OC)[C@H]1O,RGOXKTDROUONJR-KEOFSCGFSA-N
CHEMBL3301669,103321,4,1816.72,21,373,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,1814.6086,None,C88H100Cl2N10O28,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,KGPGQDLTDHGEGT-SZUNQUCBSA-N
CHEMBL3301650,103322,4,1853.18,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,1814.6086,None,C88H101Cl3N10O28,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O.Cl,PEXPCJWLNBNBNT-AXKGEONOSA-N
CHEMBL2331672,103323,0,3799.48,1,2,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,3797.0281,None,C186H251N64O26+,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCC[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCNC(=O)C(CCCNC(=O)Cn3cc(CCC(=O)N[C@@H](Cc4cnc[nH]4)C(=O)N[C@H](Cc4ccccc4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(N)=O)nn3)(CCCNC(=O)Cn3cc(CCC(=O)N[C@@H](Cc4cnc[nH]4)C(=O)N[C@H](Cc4ccccc4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(N)=O)nn3)NC(=O)CNC(=O)Cn3cc(CCC(=O)N[C@@H](Cc4cnc[nH]4)C(=O)N[C@H](Cc4ccccc4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(N)=O)nn3)C(N)=O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,VDUPANDSUSKPBU-UZPZSAMKSA-O
CHEMBL3092079,103324,0,1047.29,1,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1046.4686,None,C48H72N9O13S2+,CN1/C(=C/c2cc[n+](CCCCC(=O)NCCSC[C@H]3O[C@@H](O[C@@H]4[C@@H](O)[C@H](N)C[C@H](N)[C@H]4O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H](O)[C@@H]3O[C@H]3O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]3N)c3ccccc23)Sc2ccccc21,LTKVAXGPYBKXKK-FZNIMRPFSA-O
CHEMBL3114542,103325,0,239.18,1,2,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,240.0166,None,C10H12N2Se,CN1C(=[Se])CC[C@H]1c1cccnc1,OMBKGVUIGKHLIQ-VIFPVBQESA-N
CHEMBL3114535,103326,0,631.76,1,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,632.3092,None,C34H52N2O4Se,CN1C(=[Se])CC[C@H]1c1cccnc1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,RDHXEDKWOGKZGI-MFRCNQQWSA-N
CHEMBL3114540,103327,0,615.76,1,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,616.3143,None,C34H52N2O3Se,CN1C(=[Se])CC[C@H]1c1cccnc1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,GCZWDVILRUQRJG-RBCUVDQFSA-N
CHEMBL3114536,103328,0,584.87,1,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,584.3648,None,C34H52N2O4S,CN1C(=S)CC[C@H]1c1cccnc1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,CRPMQWSPQJLWOQ-MFRCNQQWSA-N
CHEMBL3114537,103329,0,568.87,1,5,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,568.3699,None,C34H52N2O3S,CN1C(=S)CC[C@H]1c1cccnc1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,AYWUKFAPSHPWDB-RBCUVDQFSA-N
CHEMBL2397925,103330,0,1117.28,3,9,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1116.427,None,C50H64N14O12S2,CN1C[C@@H](NC(=O)c2nc3ccccc3cc2O)C(=O)NCC(=O)N(C)[C@H]2CSSC[C@@H](C(=O)N(C)[C@@H](CCN)C1=O)N(C)C(=O)CNC(=O)[C@H](NC(=O)c1nc3ccccc3cc1O)CN(C)C(=O)[C@H](CCN)N(C)C2=O,ZSFYVSZGRMBYGN-XYTQFZDWSA-N
CHEMBL2397924,103331,0,1089.23,3,9,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1088.3957,None,C48H60N14O12S2,CN1C[C@@H](NC(=O)c2nc3ccccc3cc2O)C(=O)NCC(=O)N(C)[C@H]2CSSC[C@@H](C(=O)N(C)[C@@H](CN)C1=O)N(C)C(=O)CNC(=O)[C@H](NC(=O)c1nc3ccccc3cc1O)CN(C)C(=O)[C@H](CN)N(C)C2=O,BYZHBOCLVQKPRZ-ZRBWWFCKSA-N
CHEMBL3590354,103332,0,2462.77,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2461.2417,None,C114H160N38O25,CN1CC(=O)N[C@H](CC(=O)O)C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]2CNC(=O)c3cc(cc(c3)C(=O)N3CCC[C@H]3C1=O)C(=O)NC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc3ccccc3c1)NC(=O)[C@H](Cc1ccccc1)NC2=O,IXUDFIIODURNDG-ZAENUCLVSA-N
CHEMBL3590351,103333,0,2494.86,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2493.2832,None,C119H164N38O23,CN1CC(=O)N[C@H](CC(=O)O)C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]2CNC(=O)c3cc(cc(c3)C(=O)N3CCC[C@H]3C1=O)C(=O)NC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc3ccccc3c1)NC(=O)[C@H](Cc1ccccc1)NC2=O,WJKFEDKBDZZQMO-XODMOBRNSA-N
CHEMBL3590353,103334,0,2503.88,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2502.3159,None,C116H167N41O23,CN1CC(=O)N[C@H](CC(=O)O)C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]2CNC(=O)c3cc(cc(c3)C(=O)N3CCC[C@H]3C1=O)C(=O)NC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc3ccccc3c1)NC(=O)[C@H](Cc1ccccc1)NC2=O,FCHUVROOWNIDIE-ABCWJCBDSA-N
CHEMBL3590345,103335,0,2333.66,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2332.1879,None,C110H153N35O23,CN1CC(=O)N[C@H](CC(=O)O)C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(=O)NCCC(=O)N[C@H]2CNC(=O)c3cc(cc(c3)C(=O)N3CCC[C@H]3C1=O)C(=O)NC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc3ccccc3c1)NC(=O)[C@H](Cc1ccccc1)NC2=O,NOYCWZWCPZWRHY-MVXUPIRKSA-N
CHEMBL4286257,103336,0,1728.65,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1724.4819,None,C78H102Cl6N10O15S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2ccc(S(=O)(=O)N(C)CCOCCOCCNC(=O)CCN(CCC(=O)NCCOCCOCCN(C)S(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CCC(=O)NCCOCCOCCN(C)S(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)cc2)C1,NHIHNJILORGUAU-AZOUZOSFSA-N
CHEMBL4292674,103337,0,1886.85,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1882.5875,None,C85H116Cl6N12O17S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2ccc(S(=O)(=O)NCCOCCOCCNCCCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)N3CCN(CCOCCO)CC3)cc2)C1,PIMFJSGXDRFBAT-UCBZISERSA-N
CHEMBL4293800,103338,0,1815.77,3,8,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1811.5616,None,C81H111Cl6N13O15S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)N(C)CCOCCOCCNC(=O)NCCCN(CCCNC(=O)NCCOCCOCCN(C)S(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CCCNC(=O)NCCOCCOCCN(C)S(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,JIHITVNXCYIFQA-YREGAECOSA-N
CHEMBL4280332,103339,0,1810.71,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1806.4874,None,C82H104Cl6N10O17S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)[C@H]3CCCC[C@@H]3C(=O)O)c2)C1,IAQWSGZBPYWGLX-YFQBHWBUSA-N
CHEMBL4282462,103340,0,1786.64,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1782.451,None,C79H100Cl6N10O18S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)CCC(=O)O)c2)C1,XBKAEYJNKRIMLA-HAVWHVHFSA-N
CHEMBL4286510,103341,0,1866.67,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1862.465,None,C79H105Cl6N12O19PS3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)NCP(=O)(O)O)c2)C1,UNOMWNDWZDIDQM-NLXGDKCYSA-N
CHEMBL4278580,103342,0,2460.35,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2454.7138,None,C109H146Cl8N16O23S4,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)CN3CCN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c4cccc([C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc65)c4)CCN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c4cccc([C@@H]5CNCc6c(Cl)cc(Cl)cc65)c4)CCN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c4cccc([C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc65)c4)CC3)c2)C1,KOGLLHYHYDZVBQ-GRZDIQFUSA-N
CHEMBL4291672,103343,0,1744.65,3,8,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1740.4881,None,C77H102Cl6N12O15S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)N(C)CCCN(CCCN(C)C(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)C(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,LRGBKSUNUYVGHC-DOFIMEDASA-N
CHEMBL4294068,103344,0,1745.64,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1741.4833,None,C76H101Cl6N13O15S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCC(N)(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,NLJAYLBXLNJJFE-MHKGRQNNSA-N
CHEMBL4279223,103345,0,1994.9,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1990.6046,None,C86H120Cl6N14O21S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCC(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c2)C1,XWHKPBGXRDTUHZ-FUHXMMTFSA-N
CHEMBL4288398,103346,0,2592.47,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2586.7673,None,C113H154Cl8N18O26S4,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCN(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)C(=O)CCCOCCOCCOCCOCCC(=O)N(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,BKWYJOILMAABRF-OLEHJRTRSA-N
CHEMBL4278578,103347,0,2033.42,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2028.5686,None,C95H119Cl7N10O18S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NCc3ccc(-c4ccc(Cl)cc4)cc3)c2)C1,FHVQDQLSYHSUKS-GBDQAQDBSA-N
CHEMBL4294697,103348,0,2446.32,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2440.6869,None,C109H144Cl8N14O24S4,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCOCCNC(=O)CN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)[C@@H]3CCCC[C@H]3N(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CC(=O)NCCOCCOCCOCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,TZDGAGHBKVFFTG-KHJDEZEWSA-N
CHEMBL4285127,103349,0,3035.86,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,3028.8445,None,C134H178Cl10N18O30S5,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCOCCNC(=O)CN(CCN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CCN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,KWGAZSCLSKRXDB-KDPMWXOTSA-N
CHEMBL4281883,103350,0,1863.77,3,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1859.5463,None,C81H111Cl6N13O18S3,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCOCCNC(=O)NCCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc([C@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,CPFOGAYNTUSNHL-PMPGOVLDSA-N
CHEMBL3116153,103351,0,1088.74,1,2,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1088.1743,None,C50H24F20N6,CN1CC2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5[nH]c(c3-c3c(F)c(F)c(F)c(F)c3F)C3CN(C)CC53)C=C4)C2C1,XBWOYXDNJJWDJM-JMDVOJTCSA-N
CHEMBL3116150,103352,0,1031.65,1,2,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1031.1165,None,C47H17F20N5,CN1CC2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc([nH]5)c3-c3c(F)c(F)c(F)c(F)c3F)C=C4)C2C1,IUBWRBLBKHRUHY-BGMJKMIPSA-N
CHEMBL4165997,103353,0,1736.52,5,18,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1735.2537,None,C71H61F16N5O20S4,CN1CC2c3nc(c(-c4c(F)c(F)c(S[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(S[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(F)c4F)c4nc(c(-c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)c5ccc([nH]5)c3-c3c(F)c(F)c(S[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(F)c3F)C=C4)C2C1,RJWKDURKYFLXGL-QZOMXBKESA-N
CHEMBL2430761,103354,0,1164.22,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1163.491,None,C54H61N21O10,Cn1cc2cc1C(=O)NCCCC(=O)Nc1cn(C)c(n1)C(=O)Nc1cc(n(C)c1)C(=O)Nc1cc(n(C)c1)C(=O)Nc1cc(n(C)c1)C(=O)NCC[C@@H](N)C(=O)Nc1cn(C)c(n1)C(=O)Nc1cc(n(C)c1)C(=O)Nc1cc(n(C)c1)C(=O)N2,BBCDZYKELLLNQH-UUWRZZSWSA-N
CHEMBL2368590,103355,0,1307.05,3,3,9.23,28.48,4,0,2,16,N,0.06,None,8.24,-5.32,-7.06,5,MOL,-1,74,8,0,2,986.6641,NEUTRAL,C66H82Br4N8,CN1CCC[C@H]1c1ccc[n+](CCCC#Cc2cc(C#CCCC[n+]3cccc([C@@H]4CCCN4C)c3)c(C#CCCC[n+]3cccc([C@@H]4CCCN4C)c3)cc2C#CCCC[n+]2cccc([C@@H]3CCCN3C)c2)c1.[Br-].[Br-].[Br-].[Br-],BDASJZUZDDHAEB-ZMKFWDOISA-J
CHEMBL3114539,103356,0,554.82,1,5,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,554.4084,None,C34H54N2O4,CN1CCC[C@H]1c1cccnc1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,FKRMJJZDDJZMIT-FKWPLZJKSA-N
CHEMBL3114541,103357,0,538.82,1,5,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,538.4134,None,C34H54N2O3,CN1CCC[C@H]1c1cccnc1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,AMSPLRPWZGXZGP-ONUZSOEVSA-N
